epoch number,train loss,validation loss,train iou_score,validation iou_score,train f1_score,validation f1_score,train f2_score,validation f2_score,train accuracy,validation accuracy,train recall,validation recall,train precision,validation precision,train specificity,validation specificity,test loss,test iou_score,test f1_score,test f2_score,test accuracy,test recall,test precision,test specificity,train iou score,train f1 score,train f2 score,validation iou score,validation f1 score,validation f2 score
23.0,0.163355468364244,0.2078040333894583,,,,,,,0.9718565699759494,0.970042755970588,0.7994578273108836,0.7696550534321711,0.8168620601128996,0.8021136430593637,0.9851405272323094,0.9848324816960556,,,,,,,,,0.6818668400303701,0.804146366172962,0.7998324049992508,0.6544090922062213,0.7809703143743368,0.7731709205187284
24.0,0.1611034689324625,0.2080800579144404,,,,,,,0.9724168556459836,0.9692021493728344,0.803491405556711,0.788803043273779,0.8188128725866254,0.787260523209205,0.9854267025261784,0.9824223151573768,,,,,,,,,0.6861615569404002,0.8067761070272895,0.8026274007357909,0.655659019947052,0.7820232143768897,0.7846083686901972
25.0,0.161364771007152,0.2147837533400609,,,,,,,0.9722314537241218,0.969486795938932,0.80323863163423,0.7507631068046277,0.8182907934938923,0.8134480049976935,0.9852123347561011,0.9855588101423703,,,,,,,,,0.6849888462698861,0.8058337301350711,0.8019717998718947,0.6448267446114466,0.7738923453367673,0.7584781921826876
26.0,0.1614043344272656,0.205368500489455,,,,,,,0.97218766239252,0.9705886153074412,0.8023393555973353,0.764270883340102,0.8175762885072259,0.8163354786542746,0.985257595442654,0.9857355218667252,,,,,,,,,0.6838539202561539,0.8051255244887277,0.8011812668168143,0.657204813682116,0.7829613410509549,0.7705990580412058
27.0,0.1587852607952075,0.2053661988331721,,,,,,,0.972492455096727,0.9704828743751232,0.8065676139981559,0.7695615474994366,0.8187477314070369,0.8070156963971945,0.9852689323800332,0.985244828921098,,,,,,,,,0.6876927440086108,0.8079753852962108,0.8048597460382441,0.6562493512263665,0.7820531657108893,0.7735839807070218
28.0,0.1562998247950264,0.2101505903097299,,,,,,,0.9731361999940336,0.968351879945168,0.80627334720633,0.8064190493180201,0.8249505423427967,0.767377475133309,0.9860390913620424,0.9801509907612432,,,,,,,,,0.6925952916734675,0.811460146073545,0.8061920953600594,0.6544411732600286,0.7811953379557683,0.7947768935790429
29.0,0.1572034285309609,0.20674673639811,,,,,,,0.9726986844887894,0.9701078488276556,0.8065747183360411,0.7728454516484187,0.8207526622193583,0.8035449454417596,0.9855262945207316,0.984444838303786,,,,,,,,,0.6893442152591234,0.8091306934195958,0.8053676660141248,0.6550874136961423,0.7811971375575433,0.7750930556884179
30.0,0.1524578627575649,0.2035061258536118,,,,,,,0.9734444156121672,0.9704855336592748,0.8082427777601092,0.7833572580264165,0.8269755759935701,0.7951923562930181,0.9862122267819522,0.984172263970742,,,,,,,,,0.6952538771575756,0.8131578022174621,0.8080412323555249,0.6593850255012512,0.78473794231048,0.7830583292704362
31.0,0.1647184899683748,0.224433055290809,,,,,,,0.971571475602268,0.9663095749341524,0.8012224851029642,0.7778116739713229,0.8129644829235719,0.7825178022568042,0.9846306992380808,0.9800013670554528,,,,,,,,,0.6790070928884356,0.8014235195149196,0.7987493310081825,0.6389446556568146,0.76813677411813,0.7707299452561599
32.0,0.1616395497589968,0.2084309321183424,,,,,,,0.9720695487568888,0.9703788115428044,0.804778906736481,0.7584004081212558,0.8182090661498937,0.8187902157123272,0.984948638449894,0.9860574832329384,,,,,,,,,0.6859879232524486,0.8069243518154273,0.8039698413248813,0.6541361304429861,0.7805143090394827,0.7658750208524557
33.0,0.1632793940854876,0.2134148845305809,,,,,,,0.971794604585412,0.9689876414262332,0.8046776531787401,0.7724740138420692,0.8143477948863854,0.7904245738799756,0.9846365384841234,0.9837333399515884,,,,,,,,,0.6828626313906038,0.8047718452603629,0.8030527756455239,0.6472669816934146,0.7765862620793856,0.7729040223818558
34.0,0.1560315998752465,0.208409132865759,,,,,,,0.972787082864997,0.9704919617909652,0.8073434916774879,0.7587218766029065,0.8206556606828497,0.8199629348057967,0.9855676822448044,0.9860717333280123,,,,,,,,,0.6901559314031279,0.8096254126409467,0.806030913685145,0.6549871839009799,0.7812183957833511,0.7664369161312397
35.0,0.1505182726999347,0.202762640439547,,,,,,,0.973719438140312,0.9708088109126458,0.8105464249514462,0.770747748705057,0.8281796889358692,0.8120162051457626,0.9863561097155796,0.9854805217339442,,,,,,,,,0.6983962447455759,0.8153716017690937,0.8103817460242282,0.6601553857326508,0.7849779151953183,0.7753377992373246
,,0.19972380995750427,,,,,,,,0.9705936710039774,,0.772202064593633,,0.8286946415901184,,0.9860423306624094,,,,,,,,,,,,0.6699784696102142,0.7971954246362051,0.7814525961875916
